Id,Degree,Weighted Degree,pageranks,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
2202,12,12,0.000173,0.075758,5,0.016947,7,0.285422,0.297093,4856.60122
406,3,3,0.000083,0,0,0.000936,8,0.214783,0.220305,207.794744
1317,2,2,0.000049,0,0,0.000835,7,0.226774,0.232118,30.856274
2044,37,37,0.000447,0.048048,32,0.078296,6,0.334979,0.355177,58789.91947
331,4,4,0.000073,0,0,0.004054,7,0.260379,0.269475,485.022647
232,2,2,0.000049,0,0,0.001398,8,0.234583,0.241017,37.856016
5204,23,23,0.000321,0.071146,18,0.046722,7,0.31016,0.326266,23735.66892
5040,8,8,0.00013,0.107143,3,0.008559,7,0.274831,0.285432,4401.513194
1232,8,8,0.000112,0.107143,3,0.03018,7,0.307258,0.322799,3710.52805
4602,32,32,0.000355,0.106855,53,0.039505,7,0.308629,0.323038,18717.59409
247,9,9,0.000138,0.083333,3,0.008113,7,0.271832,0.282373,8529.920184
234,3,3,0.000056,0,0,0.018884,7,0.293403,0.307872,267.564865
4043,6,6,0.000093,0.066667,1,0.021224,7,0.285,0.300544,668.018922
235,2,2,0.000044,1,1,0.001271,8,0.231564,0.238377,0
1066,14,14,0.000181,0.076923,7,0.031231,7,0.300785,0.316408,10078.97685
4762,8,8,0.000116,0.321429,9,0.00762,7,0.271408,0.281867,1391.59226
236,3,3,0.000063,0,0,0.003448,7,0.259714,0.268921,185.431755
5071,3,3,0.000061,0,0,0.004375,7,0.258715,0.267969,326.854021
6197,2,2,0.000042,1,1,0.004776,7,0.262537,0.271706,0
858,16,16,0.000245,0.091667,11,0.070902,6,0.335689,0.357553,32983.26121
4873,8,8,0.000134,0.035714,1,0.007695,6,0.271294,0.281745,8345.635489
547,11,11,0.000163,0.4,22,0.019197,7,0.284397,0.298866,9554.187758
6921,74,74,0.000937,0.041096,111,0.152197,6,0.345941,0.367944,136725.8124
1110,18,18,0.000241,0.20915,32,0.028723,7,0.299294,0.313213,13960.18678
6263,7,7,0.000108,0.190476,4,0.038573,7,0.311095,0.329103,4589.871922
3479,10,10,0.000148,0.333333,15,0.014289,6,0.276903,0.288552,3258.240607
1938,5,5,0.00008,0.1,1,0.006181,7,0.263041,0.272628,131.236565
4023,20,20,0.000245,0.126316,24,0.073083,6,0.328008,0.349312,17577.34696
6016,21,21,0.000262,0.2,42,0.033251,7,0.298867,0.315891,8523.628853
414,5,5,0.000078,1,10,0.005255,7,0.260369,0.269662,0
6177,4,4,0.000062,0.5,3,0.011732,7,0.273607,0.284942,274.077741
1378,5,5,0.000075,0.5,5,0.03426,7,0.304227,0.321367,260.790818
3022,18,18,0.000236,0.215686,33,0.01679,7,0.280777,0.292708,3346.204518
5805,2,2,0.000045,1,1,0.003573,7,0.258621,0.26731,0
320,11,11,0.000137,0.054545,3,0.022934,7,0.298229,0.310511,1585.764883
5996,11,11,0.000145,0.218182,12,0.047863,7,0.314015,0.331517,3688.537822
2870,3,3,0.000053,0,0,0.00532,7,0.267696,0.2772,235.672558
4259,3,3,0.000052,0.666667,2,0.016971,7,0.289481,0.301972,42.152495
1941,9,9,0.000124,0.638889,23,0.007743,7,0.264673,0.274609,266.400416
5112,7,7,0.000098,0.666667,14,0.010591,7,0.271718,0.282721,386.271593
811,12,12,0.000159,0.151515,10,0.050964,7,0.316217,0.335552,12446.00813
1467,23,23,0.000332,0.075099,19,0.01703,7,0.285789,0.298483,29863.65187
4844,9,9,0.000139,0.055556,2,0.02294,7,0.301078,0.315367,9718.245495
6623,22,22,0.000273,0.082251,19,0.020058,6,0.292044,0.304882,10747.27808
6122,3,3,0.000054,0.666667,2,0.002396,7,0.242512,0.249756,18.127164
6344,11,11,0.000144,0.4,22,0.00861,7,0.262334,0.272359,1016.199151
5092,4,4,0.000078,0.166667,1,0.003939,7,0.258893,0.267582,2979.312828
3416,9,9,0.000122,0.388889,14,0.07724,7,0.332106,0.353498,2612.268933
3452,11,11,0.000139,0.218182,12,0.016816,7,0.290366,0.302027,1224.694943
1480,2,2,0.000043,1,1,0.003259,7,0.257518,0.265853,0
4415,3,3,0.000052,0,0,0.011839,7,0.274408,0.28574,138.550845
240,4,4,0.000067,0.333333,2,0.019665,7,0.292116,0.304741,2748.172382
4039,3,3,0.000062,0,0,0.001754,7,0.24238,0.249892,109.376559
241,1,1,0.000072,0,0,0.00024,10,0.153649,0.155821,0
2633,2,2,0.00012,0,0,0.000473,9,0.181538,0.185146,7124
242,6,6,0.000116,0.2,3,0.005376,7,0.262983,0.27252,7502.281617
4797,1,1,0.000038,0,0,0.000355,8,0.20823,0.212794,0
5835,11,11,0.000156,0.054545,3,0.012193,7,0.28339,0.294591,2518.795286
2899,27,27,0.000394,0.017094,6,0.028032,6,0.299622,0.312873,43219.94365
1777,11,11,0.000174,0.072727,4,0.028624,7,0.302612,0.319772,16048.94283
5057,6,6,0.000113,0.2,3,0.005956,7,0.263655,0.273301,7367.428882
243,17,17,0.000208,0.095588,13,0.03589,7,0.301958,0.316536,8607.567885
752,18,18,0.000218,0.084967,13,0.034431,6,0.305755,0.320028,9457.612339
6270,31,31,0.000358,0.015054,7,0.039291,6,0.306346,0.32051,14821.20118
2030,11,11,0.000145,0.109091,6,0.011999,7,0.268554,0.280529,1835.033706
4934,5,5,0.00008,0.1,1,0.003832,7,0.254728,0.262978,502.092476
2129,41,41,0.000467,0.034146,28,0.058711,7,0.314611,0.330406,34518.84759
4885,3,3,0.000054,0,0,0.004551,7,0.260579,0.269423,49.08452
423,10,10,0.000132,0.244444,11,0.013626,7,0.283978,0.295383,1316.34707
244,5,5,0.000076,0.1,1,0.051717,6,0.327466,0.346285,2082.524584
5616,13,13,0.000171,0.102564,8,0.040014,6,0.311871,0.330002,6507.642252
245,8,8,0.000109,0.142857,4,0.033364,7,0.304227,0.32137,3464.050214
756,7,7,0.000099,0.142857,3,0.006106,7,0.269917,0.279835,569.561635
6424,26,26,0.000334,0.04,13,0.033995,7,0.305218,0.319934,26069.84439
5952,10,10,0.000167,0.066667,3,0.005788,7,0.265511,0.275334,8503.936106
3643,27,27,0.000306,0.162393,57,0.042051,7,0.303786,0.317746,13295.44342
1026,28,28,0.000301,0.161376,61,0.065605,6,0.318024,0.333951,12410.48706
2913,32,32,0.000365,0.08871,44,0.0348,7,0.297905,0.313299,19062.41787
2821,6,6,0.000092,0.2,3,0.007342,7,0.267335,0.27774,745.361634
6738,1,1,0.000034,0,0,0.000426,8,0.213739,0.218661,0
4953,3,3,0.000058,0,0,0.015817,7,0.289281,0.303205,624.391478
479,10,10,0.000188,0.155556,7,0.005104,7,0.255532,0.26448,22195.52587
2437,7,7,0.000103,0.095238,2,0.03132,7,0.304917,0.321557,3228.195891
2545,19,19,0.000218,0.105263,18,0.022003,7,0.290816,0.303921,5364.336983
249,9,9,0.000139,0.055556,2,0.022463,7,0.302548,0.315196,8813.230342
5015,13,13,0.000174,0.076923,6,0.059872,7,0.327075,0.34736,9860.158961
3400,1,1,0.000034,0,0,0.000666,8,0.232281,0.237792,0
3901,3,3,0.000055,0,0,0.004496,7,0.262093,0.270702,121.685295
250,6,6,0.000098,0,0,0.006107,7,0.271967,0.28183,385.683802
6683,3,3,0.000058,0,0,0.00833,7,0.280214,0.291182,407.337517
1320,11,11,0.000148,0.054545,3,0.022977,6,0.301575,0.314168,4998.810087
2435,8,8,0.000109,0.178571,5,0.013857,7,0.288847,0.299723,617.97803
251,3,3,0.000054,0.333333,1,0.020124,7,0.286352,0.301267,187.826203
252,9,9,0.000127,0.111111,4,0.027777,7,0.299332,0.313737,3565.169648
3140,3,3,0.000055,0,0,0.003317,7,0.265442,0.274735,108.357079
2909,15,15,0.000196,0.047619,5,0.017083,7,0.286168,0.297724,2150.395967
253,11,11,0.000147,0.090909,5,0.013157,7,0.285583,0.296729,4798.077145
3420,6,6,0.000106,0.066667,1,0.003021,7,0.249956,0.258216,812.429289
5730,41,41,0.000471,0.131707,108,0.068691,6,0.321438,0.337853,27547.79766
5474,25,25,0.000298,0.07,21,0.045964,7,0.314639,0.330904,18475.365
4718,20,20,0.000235,0.110526,21,0.049671,7,0.318749,0.335952,10723.74218
254,2,2,0.000046,0,0,0.010978,7,0.267224,0.280485,480.645349
5498,2,2,0.000046,0,0,0.003516,7,0.243307,0.251518,27.290097
256,1,1,0.000039,0,0,0.000448,8,0.212629,0.217587,0
5982,13,13,0.000268,0.064103,5,0.007658,7,0.27004,0.280631,29312.91914
257,8,8,0.000143,0.035714,1,0.004877,7,0.263051,0.272485,6039.128086
4825,4,4,0.000074,0,0,0.002906,7,0.247001,0.254687,343.808935
488,2,2,0.000049,0,0,0.000862,8,0.223761,0.229129,97.552892
1713,7,7,0.0001,0,0,0.009018,7,0.273828,0.284729,1289.303272
4438,4,4,0.000073,0,0,0.006272,7,0.267014,0.277279,913.171852
2667,3,3,0.000068,0,0,0.001197,8,0.222712,0.228429,132.52562
6443,3,3,0.000058,0,0,0.003759,7,0.261737,0.271045,304.578002
258,11,11,0.000139,0.090909,5,0.022337,6,0.296653,0.309317,4514.555661
5010,30,30,0.000357,0.098851,43,0.059211,7,0.311966,0.328879,14408.69898
4057,11,11,0.000135,0.090909,5,0.023704,7,0.296209,0.308737,872.912009
6943,27,27,0.000361,0.054131,19,0.025473,7,0.291387,0.305704,22933.81143
6239,26,26,0.000302,0.04,13,0.028212,7,0.296344,0.310326,9627.189689
5213,4,4,0.000071,0,0,0.003338,7,0.251332,0.259103,320.684857
4887,19,19,0.000226,0.175439,30,0.052978,6,0.315866,0.333918,13380.16973
260,2,2,0.000042,1,1,0.014372,7,0.285308,0.297872,0
6303,4,4,0.000063,0.833333,5,0.004382,7,0.249877,0.258144,12.640774
6502,1,1,0.00003,0,0,0.001858,7,0.233614,0.240827,0
4527,6,6,0.00009,0.333333,5,0.005475,7,0.259336,0.268654,454.909771
1464,30,30,0.000341,0.055172,24,0.049145,6,0.312596,0.328189,20040.36637
1601,45,45,0.000559,0.060606,60,0.151332,6,0.362946,0.387567,111094.0338
4735,1,1,0.000064,0,0,0.00024,10,0.161247,0.163544,0
2763,2,2,0.000101,0,0,0.000494,9,0.19224,0.196155,7124
263,12,12,0.000151,0.045455,3,0.031578,6,0.306399,0.320765,3401.671538
2919,26,26,0.000303,0.083077,27,0.044519,7,0.308148,0.32428,15606.48134
264,3,3,0.000056,0,0,0.022674,7,0.297943,0.31424,383.217007
4027,34,34,0.00041,0.058824,33,0.076248,6,0.333614,0.353551,37052.64081
5904,8,8,0.000117,0.214286,6,0.0233,7,0.298542,0.311763,737.927824
265,6,6,0.00009,0,0,0.023513,7,0.298855,0.313068,1709.761539
546,25,25,0.000368,0.006667,2,0.018752,7,0.284034,0.295934,11493.99803
5909,3,3,0.000057,0,0,0.021372,7,0.291912,0.308415,1275.9997
266,2,2,0.000045,0,0,0.0048,7,0.260617,0.269817,52.666042
3630,6,6,0.000095,0,0,0.010347,7,0.281098,0.291639,663.452396
1182,1,1,0.000033,0,0,0.001752,8,0.23497,0.241219,0
268,11,11,0.000158,0.236364,13,0.006273,7,0.25709,0.266833,1101.425592
2431,9,9,0.000139,0.222222,8,0.004694,7,0.24689,0.255308,1424.261886
1477,8,8,0.000133,0.107143,3,0.016485,7,0.289258,0.302193,9306.546446
57,13,13,0.000174,0.051282,4,0.013026,7,0.279983,0.29181,3499.7431
4231,2,2,0.000045,0,0,0.021959,7,0.29447,0.310523,1515.867894
2295,13,13,0.00016,0.179487,14,0.016902,7,0.283819,0.295631,4735.317231
2153,15,15,0.000204,0.114286,12,0.008563,7,0.264526,0.274857,3173.881302
6243,6,6,0.000094,0.466667,7,0.004039,7,0.255038,0.263966,827.683449
269,3,3,0.000055,0.333333,1,0.026599,7,0.297644,0.313957,261.976616
4029,14,14,0.000218,0,0,0.014684,7,0.285514,0.296679,1852.575007
270,2,2,0.000044,1,1,0.003874,7,0.246941,0.254456,0
271,1,1,0.000035,0,0,0.001212,7,0.242793,0.251284,0
5400,7,7,0.000117,0.095238,2,0.052914,6,0.320628,0.341226,9047.376364
272,1,1,0.000031,0,0,0.003556,7,0.251571,0.259574,0
273,5,5,0.000091,0.1,1,0.004324,8,0.256951,0.266135,898.070957
1254,10,10,0.000184,0.133333,6,0.035253,7,0.304878,0.323793,24820.09164
274,3,3,0.000053,0,0,0.010861,7,0.278418,0.290693,258.065985
1265,20,20,0.000232,0.126316,24,0.024389,7,0.296098,0.309634,6800.192854
667,24,24,0.000258,0.152174,42,0.069783,6,0.328371,0.347429,10167.73811
3650,24,24,0.000283,0.097826,27,0.047268,6,0.31138,0.325799,13721.86728
2204,12,12,0.000184,0.136364,9,0.010208,7,0.278222,0.288754,14911.1033
1057,3,3,0.000052,0,0,0.005635,7,0.269407,0.279337,131.647996
4737,6,6,0.000104,0.066667,1,0.006908,7,0.270357,0.280259,430.018621
5829,19,19,0.000229,0.116959,20,0.021062,7,0.289305,0.301442,5700.971518
4893,4,4,0.000084,0,0,0.021187,7,0.291197,0.307774,5171.356304
3949,3,3,0.000061,0,0,0.021046,7,0.291054,0.307611,1159.287443
1647,4,4,0.000074,0,0,0.004425,7,0.268645,0.278263,396.778962
5604,2,2,0.000043,0,0,0.001741,8,0.239022,0.246723,24.855774
277,4,4,0.000075,0.166667,1,0.007711,7,0.269651,0.280618,2931.717065
5724,9,9,0.000196,0.055556,2,0.003677,7,0.2478,0.255552,18552.86325
2636,8,8,0.000119,0.25,7,0.028896,7,0.2925,0.30791,4706.81504
278,3,3,0.000066,0,0,0.026969,7,0.300341,0.317082,2849.726386
2233,2,2,0.000053,0,0,0.00188,8,0.245868,0.253317,18.053068
279,2,2,0.000044,0,0,0.001921,7,0.248882,0.256831,13.501967
4791,23,23,0.000296,0.086957,22,0.027945,7,0.298042,0.311494,11144.45785
5900,9,9,0.000132,0.138889,5,0.043506,6,0.318322,0.336255,5886.3881
280,5,5,0.000113,0.3,3,0.024036,7,0.295582,0.311854,15482.92087
2559,3,3,0.000086,0.666667,2,0.001225,8,0.230061,0.237346,26.754296
4396,2,2,0.000065,1,1,0.000936,8,0.228161,0.235309,0
281,6,6,0.000126,0.133333,2,0.030093,7,0.303372,0.32013,13924.94686
1609,2,2,0.000054,1,1,0.001283,7,0.236939,0.244121,0
6120,1,1,0.000039,0,0,0.000801,8,0.232767,0.239948,0
282,5,5,0.000099,0.2,2,0.002632,8,0.245834,0.254318,2362.068347
4145,3,3,0.000059,0,0,0.003168,8,0.250977,0.258539,338.34064
4460,3,3,0.000091,0,0,0.001031,8,0.217298,0.222754,7148.549822
283,8,8,0.000124,0.071429,2,0.007717,7,0.265274,0.275298,2303.347317
692,5,5,0.000099,0.1,1,0.004463,7,0.259402,0.268875,7339.03185
5229,3,3,0.000065,0,0,0.002524,7,0.243299,0.250899,853.475512
4723,9,9,0.00012,0.138889,5,0.013583,7,0.27916,0.290923,1367.32897
638,11,11,0.000167,0.090909,5,0.015451,7,0.282525,0.293996,8997.630976
284,2,2,0.000044,0,0,0.013273,7,0.282817,0.296046,211.388277
6998,5,5,0.000101,0.4,4,0.001806,8,0.225118,0.230915,299.351491
6969,8,8,0.000131,0.214286,6,0.011252,7,0.283593,0.29451,11831.46835
5612,8,8,0.000125,0.214286,6,0.010796,7,0.280457,0.291458,4755.096902
1678,4,4,0.000078,0.5,3,0.002273,7,0.236971,0.243187,333.111149
6624,2,2,0.000052,1,1,0.000752,8,0.221335,0.226425,0
285,3,3,0.000065,0,0,0.004597,7,0.262499,0.271901,540.040472
368,68,68,0.00087,0.028534,65,0.128591,7,0.339528,0.361136,92991.01818
1831,2,2,0.00005,0,0,0.002145,7,0.244124,0.2507,92.883666
3542,7,7,0.000119,0,0,0.004151,8,0.258424,0.267348,1064.357896
371,4,4,0.000072,0,0,0.004024,7,0.254537,0.263387,873.580942
838,2,2,0.000046,0,0,0.004084,7,0.26191,0.271025,400.343008
5823,23,23,0.000249,0.158103,40,0.045508,7,0.306452,0.321703,7215.753742
6022,14,14,0.00019,0.087912,8,0.029266,7,0.303657,0.320715,17145.81685
4794,4,4,0.000069,0.166667,1,0.004225,7,0.262789,0.272626,346.477467
4056,8,8,0.000118,0.178571,5,0.021811,7,0.296209,0.309353,4963.154993
287,3,3,0.000056,0,0,0.011799,7,0.272165,0.285828,1492.61067
300,18,18,0.000257,0.026144,4,0.024561,7,0.298905,0.313596,18599.54108
288,3,3,0.000054,0,0,0.006401,7,0.266007,0.275747,212.25522
3438,14,14,0.000206,0.010989,1,0.015965,7,0.288719,0.299917,8712.761926
289,2,2,0.000044,0,0,0.011216,7,0.269968,0.283233,245.166798
3470,20,20,0.000259,0.042105,8,0.036871,7,0.306531,0.321117,12161.58111
290,12,12,0.000152,0.121212,8,0.049267,6,0.3174,0.335834,5962.601351
733,25,25,0.000318,0.08,24,0.046573,7,0.300963,0.31686,5375.993851
3211,6,6,0.000092,0.133333,2,0.023962,7,0.299231,0.314434,1648.503788
545,23,23,0.000288,0.090909,23,0.044006,7,0.314625,0.329672,14037.03765
291,16,16,0.0002,0.158333,19,0.055391,6,0.316948,0.332999,5967.625511
2562,14,14,0.000178,0.153846,14,0.078163,7,0.32561,0.347562,7188.039302
416,6,6,0.000084,0,0,0.012557,7,0.277334,0.288831,348.516164
3541,2,2,0.000044,0,0,0.006548,7,0.263304,0.273873,70.970589
3392,7,7,0.000094,0.095238,2,0.054698,6,0.327015,0.347167,3880.569804
5605,4,4,0.00006,0.333333,2,0.014685,7,0.289599,0.300896,195.090829
3801,15,15,0.000195,0.133333,14,0.084233,6,0.338335,0.360225,15580.80652
292,5,5,0.000113,0.1,1,0.031487,7,0.306017,0.324156,8273.759665
1792,1,1,0.00004,0,0,0.000823,8,0.234321,0.242037,0
717,2,2,0.000053,1,1,0.021028,7,0.291901,0.308221,0
1292,5,5,0.000081,0,0,0.004957,7,0.253984,0.262924,640.085492
5879,9,9,0.000114,0.138889,5,0.018839,7,0.290118,0.302602,1907.844626
5240,13,13,0.000156,0.102564,8,0.026678,7,0.288263,0.305438,4139.826668
593,7,7,0.000094,0.333333,7,0.014257,7,0.277054,0.288497,609.8642
294,10,10,0.000166,0.111111,5,0.021604,6,0.295521,0.309965,15379.45499
2646,1,1,0.000035,0,0,0.000674,7,0.228117,0.234413,0
1406,2,2,0.00005,0,0,0.001763,7,0.250651,0.259342,11.8657
4081,3,3,0.00006,0.333333,1,0.001545,7,0.236798,0.243326,72.114339
4242,86,86,0.000913,0.084815,310,0.143124,6,0.332462,0.352908,93379.39734
2130,10,10,0.000144,0.177778,8,0.032332,7,0.306531,0.323765,4652.766851
296,1,1,0.000038,0,0,0.000866,8,0.232919,0.24012,0
5329,5,5,0.000099,0.3,3,0.034305,7,0.303631,0.320427,7687.570068
297,1,1,0.000036,0,0,0.000445,8,0.213445,0.218505,0
6775,10,10,0.00018,0.111111,5,0.008625,7,0.271356,0.282289,11369.17143
298,3,3,0.000063,0.333333,1,0.002089,7,0.240766,0.247576,40.327207
1295,11,11,0.000217,0.036364,2,0.007107,7,0.265511,0.27575,21196.00981
2400,11,11,0.000172,0.036364,2,0.013961,7,0.282761,0.294633,8560.037877
5659,6,6,0.000118,0.066667,1,0.004255,7,0.244686,0.253083,7344.018314
927,20,20,0.000254,0.005263,1,0.020353,7,0.293367,0.306952,8371.517547
4795,1,1,0.000033,0,0,0.000788,8,0.230128,0.23643,0
4128,10,10,0.000195,0.022222,1,0.031908,7,0.303721,0.321962,32217.45115
3050,23,23,0.00027,0.035573,9,0.051661,6,0.32167,0.339184,21058.80089
1200,6,6,0.000124,0,0,0.004102,7,0.258143,0.26698,12392.5433
5006,18,18,0.000276,0.006536,1,0.016557,7,0.288123,0.300426,17968.25619
5215,8,8,0.00013,0.142857,4,0.028772,7,0.301626,0.317594,10331.45087
2719,91,91,0.001019,0.077656,318,0.190868,6,0.354055,0.378435,150673.5016
6289,2,2,0.000044,0,0,0.00323,7,0.249886,0.258219,44.63762
1319,6,6,0.000089,0.2,3,0.006308,7,0.264594,0.273889,412.293732
5583,3,3,0.00006,0,0,0.002489,7,0.250536,0.25859,186.476897
4869,12,12,0.000171,0.045455,3,0.011311,7,0.276163,0.287443,3096.230648
3445,1,1,0.000033,0,0,0.001277,7,0.242174,0.24934,0
302,10,10,0.00013,0.311111,14,0.025066,7,0.298005,0.31119,1324.656085
2879,22,22,0.00026,0.168831,39,0.04902,7,0.31396,0.329597,7740.044121
2388,5,5,0.000073,0.1,1,0.009485,7,0.277291,0.288179,324.196979
2661,23,23,0.00029,0.16996,43,0.051346,7,0.311163,0.327529,13706.23433
7056,8,8,0.000124,0.071429,2,0.011243,7,0.279928,0.291032,2106.279693
5538,40,40,0.000465,0.101282,79,0.128803,6,0.345438,0.367591,39374.31545
303,2,2,0.000041,0,0,0.006921,7,0.268675,0.278972,65.928241
4620,44,44,0.000458,0.113108,107,0.09009,6,0.335357,0.355567,60002.78912
5510,14,14,0.000155,0.153846,14,0.032703,7,0.297247,0.311832,1612.481129
5508,2,2,0.000045,1,1,0.001119,8,0.230396,0.236514,0
3759,12,12,0.000168,0.181818,12,0.018943,7,0.289058,0.302093,7477.175523
689,11,11,0.000158,0.145455,8,0.010906,7,0.273723,0.284612,4082.766991
306,13,13,0.000155,0.217949,17,0.016842,7,0.282368,0.294953,2426.732412
5239,4,4,0.000063,0.166667,1,0.007479,7,0.267044,0.277515,318.6635
5090,13,13,0.000166,0.128205,10,0.014624,7,0.280556,0.293002,6985.379183
2738,33,33,0.000404,0.051136,27,0.046,7,0.313063,0.329557,32860.74349
1483,42,42,0.000531,0.02439,21,0.062466,6,0.320498,0.33607,49150.89642
2333,11,11,0.000139,0.072727,4,0.026198,7,0.303929,0.316839,2780.979605
5029,14,14,0.000176,0.087912,8,0.014839,6,0.288356,0.299729,7350.109157
1848,6,6,0.000112,0.2,3,0.031818,7,0.300582,0.318549,9108.739381
7088,9,9,0.000125,0.277778,10,0.020574,7,0.285961,0.298578,291.743013
3889,1,1,0.000037,0,0,0.000837,8,0.231121,0.238815,0
1857,11,11,0.000172,0.036364,2,0.011388,7,0.278876,0.290559,10075.50173
375,7,7,0.000111,0,0,0.029994,7,0.307231,0.324289,8330.029667
2170,15,15,0.000194,0.142857,15,0.04662,7,0.316035,0.333087,7468.493702
7016,1,1,0.000034,0,0,0.000498,8,0.21807,0.223408,0
3596,16,16,0.00022,0.05,6,0.023835,6,0.302612,0.316096,15503.33164
1632,9,9,0.000159,0.027778,1,0.005454,7,0.268534,0.278711,12382.47203
1638,18,18,0.000228,0.045752,7,0.038497,6,0.309904,0.325902,10905.72152
7008,3,3,0.000054,0.333333,1,0.003935,7,0.259714,0.268582,74.460973
4008,13,13,0.000182,0.038462,3,0.016343,7,0.286306,0.29857,5825.154202
1969,15,15,0.00022,0.028571,3,0.017741,6,0.288637,0.300204,9713.631758
1872,3,3,0.000071,0,0,0.020803,7,0.29071,0.307215,3680.161046
868,2,2,0.000054,0,0,0.001658,7,0.244241,0.251728,40.227317
312,3,3,0.000055,0,0,0.006955,7,0.266794,0.277426,468.794637
2342,3,3,0.000054,0.666667,2,0.006477,7,0.267555,0.27819,75.566407
1532,9,9,0.000121,0.166667,6,0.012016,7,0.280148,0.291801,2479.040365
6666,12,12,0.000151,0.090909,6,0.014927,7,0.288077,0.299859,1107.350936
727,14,14,0.000188,0.153846,14,0.040162,6,0.308816,0.326508,9219.949288
315,3,3,0.000058,0.333333,1,0.001772,8,0.238239,0.245118,105.53581
5743,15,15,0.000187,0.085714,9,0.024,7,0.29379,0.306486,6392.717199
2602,12,12,0.000172,0.075758,5,0.015559,7,0.286191,0.299385,7054.028538
5493,1,1,0.000033,0,0,0.001422,7,0.243133,0.251099,0
316,4,4,0.000077,0,0,0.0019,7,0.238677,0.245177,120.889894
943,15,15,0.000209,0.038095,4,0.021189,7,0.289728,0.303827,17489.59698
835,3,3,0.00006,0,0,0.004223,7,0.254874,0.263029,664.245094
1620,6,6,0.000103,0.066667,1,0.011065,7,0.288298,0.299105,4557.181696
5153,7,7,0.000103,0,0,0.009716,7,0.274863,0.285446,2910.825588
317,1,1,0.000035,0,0,0.000614,7,0.224622,0.229586,0
949,16,16,0.000263,0,0,0.016977,6,0.289681,0.300723,15165.04358
318,2,2,0.000044,0,0,0.01244,7,0.277529,0.290527,156.076678
324,5,5,0.000077,0,0,0.008154,7,0.273544,0.284043,606.058172
2930,19,19,0.000226,0.046784,8,0.029717,7,0.303657,0.31737,7904.471639
6221,14,14,0.00018,0.175824,16,0.035131,7,0.305742,0.320457,8459.180861
972,58,58,0.000685,0.045977,76,0.11377,6,0.343159,0.365949,91890.34323
3499,35,35,0.000432,0.057143,34,0.05162,6,0.317301,0.333439,37012.5428
3057,8,8,0.000142,0.107143,3,0.009531,7,0.273324,0.284287,9510.063009
5386,12,12,0.00014,0.287879,19,0.03379,7,0.30628,0.320266,2039.639962
4738,17,17,0.000233,0.044118,6,0.019561,6,0.293234,0.305871,12699.61264
744,25,25,0.000286,0.143333,43,0.068505,6,0.325789,0.343673,9451.804571
2946,1,1,0.00003,0,0,0.005491,7,0.266305,0.27588,0
6094,7,7,0.000102,0.238095,5,0.015619,7,0.28532,0.297038,2146.258076
6215,8,8,0.00011,0.428571,12,0.018355,7,0.285023,0.297063,1087.070837
6322,9,9,0.000119,0.055556,2,0.014018,7,0.289387,0.301138,1515.199228
1702,21,21,0.000237,0.238095,50,0.06243,7,0.31912,0.335831,8360.990738
1310,8,8,0.000123,0,0,0.013779,7,0.284863,0.29668,7612.454994
3628,19,19,0.000234,0.070175,12,0.023955,7,0.293451,0.30685,7155.285607
3747,39,39,0.000413,0.159244,118,0.093926,7,0.32269,0.339861,19027.66688
3524,24,24,0.000319,0.09058,25,0.032208,7,0.300798,0.313889,16445.73195
5191,29,29,0.00032,0.142857,58,0.083082,6,0.325521,0.342905,10021.60341
6111,9,9,0.000139,0.111111,4,0.013621,7,0.280866,0.29319,2961.010111
3982,15,15,0.000173,0.12381,13,0.0334,7,0.299975,0.314712,3747.079972
996,20,20,0.000231,0.189474,36,0.034711,6,0.301421,0.315396,3757.003731
6124,7,7,0.000097,0.095238,2,0.020049,6,0.293972,0.30706,967.09342
