days,mature,views,partner,id
470,FALSE,640,FALSE,562
881,TRUE,22368,FALSE,2840
2182,TRUE,3948,FALSE,5867
680,TRUE,2671,FALSE,1999
2154,FALSE,7011496,TRUE,5345
402,FALSE,4389,FALSE,1926
1866,FALSE,141240,TRUE,1601
1931,FALSE,1199,FALSE,1131
828,TRUE,6561,FALSE,5777
1233,FALSE,12104,FALSE,3699
770,FALSE,2919,FALSE,2131
2376,TRUE,34889,FALSE,6257
606,FALSE,414,FALSE,4865
1579,TRUE,340,FALSE,7023
2292,TRUE,7245,FALSE,6778
292,TRUE,7618,FALSE,873
271,TRUE,730,FALSE,6258
1452,FALSE,397,FALSE,5506
335,FALSE,1278,FALSE,5499
2046,TRUE,2710,FALSE,4413
551,FALSE,6020,FALSE,293
1175,TRUE,22262,FALSE,2879
787,TRUE,6846,FALSE,812
2687,FALSE,4095,FALSE,5175
2159,TRUE,14668,FALSE,1013
1568,TRUE,811,FALSE,4736
2068,TRUE,2212,FALSE,5479
1881,TRUE,9850,FALSE,3473
339,TRUE,1147,FALSE,4575
1268,TRUE,2390,FALSE,1479
2226,TRUE,6961,FALSE,830
1700,TRUE,7358,FALSE,2543
311,FALSE,868,FALSE,4011
1630,TRUE,2325,FALSE,5795
1136,TRUE,4834,FALSE,3234
2074,TRUE,1173191,TRUE,5366
243,TRUE,3870,FALSE,964
1952,FALSE,9585,FALSE,1298
2065,FALSE,1207,FALSE,2358
1932,FALSE,1350,FALSE,1045
686,FALSE,1126,FALSE,5290
1738,TRUE,14044,FALSE,1241
667,FALSE,18910,FALSE,5023
622,TRUE,12063,FALSE,5832
1744,FALSE,1765,FALSE,5197
725,TRUE,5198,FALSE,2133
1933,TRUE,9001,FALSE,3928
1772,FALSE,755,FALSE,1077
1473,TRUE,1675,FALSE,4849
1754,FALSE,16431,FALSE,6588
1355,FALSE,2245,FALSE,2104
1370,TRUE,17369,FALSE,1861
967,TRUE,16399,FALSE,4052
1349,FALSE,2759,FALSE,387
2088,FALSE,2344,FALSE,1040
1415,FALSE,4384,FALSE,4826
1770,FALSE,136241,FALSE,3320
893,TRUE,24550,FALSE,3402
2609,TRUE,212844,TRUE,1044
2111,TRUE,643,FALSE,3426
2038,FALSE,23608,FALSE,734
917,TRUE,15946,FALSE,3489
887,TRUE,423,FALSE,803
1807,TRUE,147184,FALSE,2975
2215,FALSE,7288,FALSE,1441
2282,FALSE,4929,FALSE,501
761,FALSE,1450,FALSE,3572
1455,FALSE,1077,FALSE,3556
2081,FALSE,6349,FALSE,376
245,FALSE,2384,FALSE,3573
1253,FALSE,12704,FALSE,2432
2141,FALSE,6329,FALSE,4286
2183,FALSE,8359,FALSE,6309
3411,TRUE,277582,TRUE,4027
1792,FALSE,15713,FALSE,3842
1263,TRUE,2641,FALSE,3560
2113,FALSE,6062,FALSE,2910
1253,TRUE,408,FALSE,513
1636,TRUE,1509,FALSE,4028
1683,FALSE,20533,FALSE,2756
2192,TRUE,2500,FALSE,3963
2112,TRUE,3756,FALSE,1497
333,FALSE,1493,FALSE,6940
2228,TRUE,5506,FALSE,4241
378,FALSE,2007,FALSE,991
2097,FALSE,576,FALSE,4667
2313,FALSE,7582,FALSE,1016
1594,TRUE,3017,FALSE,88
1799,TRUE,8166,FALSE,1639
817,TRUE,3848,FALSE,7080
1770,FALSE,216,FALSE,3538
978,FALSE,1906,FALSE,674
2525,FALSE,360042,FALSE,3469
1966,TRUE,172138,TRUE,2034
1398,TRUE,8365,FALSE,3715
1916,FALSE,1935,FALSE,3340
2122,FALSE,9142,FALSE,1375
873,TRUE,20061,FALSE,6432
1358,TRUE,8215,FALSE,5127
808,TRUE,10385,FALSE,6011
619,FALSE,4204,FALSE,1349
807,FALSE,1160,FALSE,2611
657,FALSE,570,FALSE,112
1311,FALSE,41825,FALSE,5967
2850,TRUE,4071,FALSE,8
814,FALSE,125416,FALSE,6762
1879,FALSE,102564,TRUE,1980
2389,TRUE,6568,FALSE,2094
1738,FALSE,9984,FALSE,4353
370,FALSE,51497,FALSE,4428
1637,TRUE,1143,FALSE,4888
2266,FALSE,1280,FALSE,3712
192,FALSE,6037,FALSE,5612
1931,TRUE,32299,FALSE,4445
2699,FALSE,6289,FALSE,2653
1893,TRUE,10467666,TRUE,5268
3479,TRUE,962917,TRUE,1793
1581,TRUE,4436,FALSE,5017
1110,FALSE,2856,FALSE,878
2321,FALSE,7695,FALSE,5570
792,FALSE,4402,FALSE,2022
1589,FALSE,7362,FALSE,3124
1868,TRUE,722,FALSE,1769
2666,TRUE,26247,FALSE,2544
867,TRUE,2901,FALSE,5878
2394,FALSE,6698,FALSE,1288
1491,FALSE,971621,TRUE,6716
1622,FALSE,22098,FALSE,4422
1511,FALSE,3153075,TRUE,6056
2656,FALSE,152,FALSE,5661
1995,FALSE,16688,FALSE,2522
894,FALSE,2338,FALSE,7119
469,FALSE,1905,FALSE,5286
1483,TRUE,2833,FALSE,6724
849,FALSE,7689,FALSE,5358
1638,TRUE,1361,FALSE,2736
1619,FALSE,1142,FALSE,2308
260,FALSE,2501,FALSE,4500
1841,FALSE,6947,FALSE,796
1937,FALSE,597,FALSE,5751
1254,TRUE,1797,FALSE,1948
871,TRUE,577260,TRUE,4614
1654,FALSE,13337,FALSE,329
717,TRUE,1150,FALSE,6470
2070,TRUE,2386,FALSE,6637
2753,FALSE,3314,FALSE,629
2276,TRUE,9786,FALSE,1129
2169,FALSE,2656,FALSE,2475
1128,TRUE,1476,FALSE,4021
827,TRUE,6775,FALSE,6334
1355,FALSE,4669,FALSE,806
2577,TRUE,2624,FALSE,2583
255,TRUE,7405,FALSE,4402
1671,TRUE,9682,FALSE,945
2126,TRUE,1474,FALSE,6320
1837,TRUE,1206,FALSE,5541
222,FALSE,3419,FALSE,5464
884,FALSE,29602,FALSE,1148
2714,FALSE,2809,FALSE,1017
2102,FALSE,16951,FALSE,5871
904,FALSE,1035,FALSE,6987
1876,FALSE,386,FALSE,3228
1758,TRUE,806,FALSE,2307
829,TRUE,6158,FALSE,1802
1348,TRUE,9188,FALSE,1119
859,FALSE,885,FALSE,3217
783,FALSE,7799,FALSE,1984
1448,TRUE,15395,FALSE,1878
409,TRUE,585,FALSE,5427
2815,FALSE,4345,FALSE,5650
2293,TRUE,39237,FALSE,1692
2855,TRUE,11295,FALSE,1761
2183,FALSE,2092,FALSE,6067
275,FALSE,763,FALSE,5778
2895,TRUE,28958,FALSE,6123
814,TRUE,57885,FALSE,4015
2247,FALSE,5113,FALSE,2925
1271,TRUE,1730,FALSE,4020
2585,FALSE,19768,FALSE,972
2544,FALSE,8776,FALSE,1864
502,TRUE,6670,FALSE,3645
1485,TRUE,11955,FALSE,2428
1508,TRUE,2884,FALSE,2244
2237,TRUE,758248,TRUE,1482
1694,FALSE,2454,FALSE,4778
821,TRUE,12044,FALSE,11
1100,TRUE,13474,FALSE,5253
2083,TRUE,10819,FALSE,4699
827,TRUE,3241,FALSE,3331
1063,FALSE,693,FALSE,429
1205,FALSE,18635,FALSE,4855
1773,TRUE,1341,FALSE,4842
1267,TRUE,1605,FALSE,1108
2921,TRUE,653,FALSE,3000
505,FALSE,1321,FALSE,2846
285,TRUE,219,FALSE,7111
2594,FALSE,2110,FALSE,1140
2036,FALSE,1387,FALSE,1389
2426,TRUE,13187,FALSE,3406
1493,TRUE,6247,FALSE,1124
407,FALSE,833,FALSE,5961
1230,FALSE,4602,FALSE,1258
633,TRUE,1523,FALSE,2576
469,FALSE,1526,FALSE,5785
2145,FALSE,2557,FALSE,2394
1734,TRUE,3198,FALSE,6048
2063,TRUE,1455362,TRUE,493
2828,TRUE,38126,FALSE,6664
699,FALSE,347,FALSE,5574
958,TRUE,78891,FALSE,4035
1830,TRUE,7234,FALSE,6685
2184,FALSE,4565,FALSE,70
1103,TRUE,6021,FALSE,4972
1589,FALSE,507689,TRUE,3965
1741,TRUE,173,FALSE,773
2174,FALSE,245770,TRUE,1715
1481,TRUE,10513,FALSE,4518
843,TRUE,4609,FALSE,1726
1713,FALSE,95374,FALSE,4930
1010,TRUE,11013,FALSE,5866
1066,FALSE,278,FALSE,5572
710,TRUE,3882,FALSE,3725
1361,FALSE,4416,FALSE,5443
801,FALSE,6723,FALSE,2869
1001,TRUE,187417,FALSE,7122
1730,FALSE,19317,FALSE,1911
1552,TRUE,2386,FALSE,6265
3185,TRUE,8702,FALSE,560
1038,FALSE,956,FALSE,2898
757,TRUE,1803,FALSE,6132
1768,FALSE,719,FALSE,105
2183,TRUE,1653,FALSE,718
1541,TRUE,3590,FALSE,509
1342,TRUE,1380,FALSE,3774
646,TRUE,40283,FALSE,2665
2135,FALSE,22675,FALSE,1607
775,FALSE,31209,FALSE,2098
1544,TRUE,3723,FALSE,2551
2082,FALSE,1420,FALSE,4478
1377,FALSE,1801,FALSE,2115
1001,FALSE,27557,FALSE,728
1284,TRUE,3882,FALSE,344
1147,TRUE,2206,FALSE,5764
1897,FALSE,1602,FALSE,4498
2161,TRUE,940,FALSE,2269
2483,TRUE,3059,FALSE,2093
1523,FALSE,9256,FALSE,5830
1956,TRUE,88863,FALSE,3740
1801,TRUE,1069,FALSE,6068
1813,TRUE,6100,FALSE,6102
1178,TRUE,4693,FALSE,6196
1675,TRUE,2212,FALSE,3336
681,FALSE,2596,FALSE,2804
1722,FALSE,70534,FALSE,658
612,FALSE,1363,FALSE,1214
994,TRUE,25670,FALSE,6394
1949,FALSE,1008,FALSE,2647
3116,TRUE,1979,FALSE,3343
1658,FALSE,41871,FALSE,5743
2084,TRUE,5232,FALSE,1539
1732,TRUE,1711,FALSE,6148
1652,TRUE,19386,FALSE,3623
1683,TRUE,915,FALSE,4137
1690,FALSE,37452,FALSE,1732
211,TRUE,12132,FALSE,1190
1648,TRUE,137907,FALSE,3379
1619,FALSE,125741,FALSE,6855
1080,FALSE,2524,FALSE,5496
632,TRUE,5986,FALSE,6873
764,TRUE,550209,TRUE,5293
661,FALSE,5692,FALSE,2013
560,TRUE,4397,FALSE,4357
1993,TRUE,15318,FALSE,4899
1986,FALSE,60711,FALSE,5379
925,TRUE,30504,FALSE,3926
1092,FALSE,11850,FALSE,1921
2308,FALSE,28876,FALSE,1091
745,FALSE,21949,FALSE,4603
1996,TRUE,240523,TRUE,2106
1150,TRUE,12814,FALSE,4922
1275,FALSE,1726,FALSE,5894
1897,TRUE,4100,FALSE,621
1735,TRUE,2449,FALSE,1056
1992,TRUE,2620,FALSE,4246
1629,FALSE,18520,FALSE,1944
1974,FALSE,838,FALSE,2469
1691,TRUE,3627,FALSE,3642
741,TRUE,4067,FALSE,631
538,FALSE,2365,FALSE,3308
2355,FALSE,2829,FALSE,5639
1759,TRUE,9978,FALSE,860
1737,FALSE,860,FALSE,3068
2184,TRUE,58495,FALSE,3259
543,TRUE,2260,FALSE,51
630,FALSE,4806,FALSE,5012
1331,FALSE,12093,FALSE,4232
1631,TRUE,1318,FALSE,622
513,FALSE,5584,FALSE,6143
603,FALSE,93,FALSE,7019
1775,TRUE,20326,FALSE,2334
2173,TRUE,3091,FALSE,2803
1174,TRUE,6291,FALSE,7045
1279,FALSE,2803,FALSE,3307
1109,FALSE,16532,FALSE,6211
349,FALSE,814,FALSE,4214
2378,FALSE,1994,FALSE,2083
1229,FALSE,22705,FALSE,6926
2809,TRUE,42163,FALSE,4113
1091,FALSE,1219,FALSE,4465
458,FALSE,620,FALSE,6620
2068,FALSE,683,FALSE,3795
1675,TRUE,58764,FALSE,1979
545,FALSE,1147,FALSE,4464
504,TRUE,7774,FALSE,6972
2093,FALSE,1913,FALSE,3649
862,TRUE,3249,FALSE,3043
561,FALSE,1273,FALSE,6884
2120,TRUE,2064,FALSE,4461
657,FALSE,1280,FALSE,3195
1068,TRUE,2166,FALSE,1965
2580,FALSE,9063,FALSE,4966
1512,TRUE,8126,FALSE,4889
505,FALSE,2364,FALSE,920
1125,TRUE,2442,FALSE,4633
2782,TRUE,1406,FALSE,192
874,TRUE,9698,FALSE,3189
3283,FALSE,971280,TRUE,3936
972,TRUE,5395,FALSE,3096
973,TRUE,4438,FALSE,6347
1651,TRUE,40431,FALSE,1198
782,TRUE,7968,FALSE,2635
2292,FALSE,305,FALSE,2103
1095,TRUE,4127,FALSE,3278
802,TRUE,40319,FALSE,4051
647,TRUE,8147,FALSE,4298
2029,TRUE,26114,FALSE,942
1438,TRUE,66275,FALSE,5419
196,FALSE,301,FALSE,5219
2634,FALSE,21691,FALSE,802
1167,TRUE,8594,FALSE,1053
1134,TRUE,3535,FALSE,3733
1787,FALSE,1756,FALSE,236
3030,TRUE,23121,FALSE,4981
1380,TRUE,14614,FALSE,4261
948,TRUE,743579,TRUE,2887
1450,TRUE,409,FALSE,3693
1502,TRUE,6240,FALSE,6455
381,TRUE,467,FALSE,3067
1710,TRUE,947,FALSE,5971
422,FALSE,449,FALSE,2377
1389,TRUE,3071,FALSE,3408
1790,FALSE,3776,FALSE,5744
2185,FALSE,2513,FALSE,5294
721,FALSE,2307,FALSE,4779
1182,FALSE,4334,FALSE,664
762,FALSE,563,FALSE,2678
227,TRUE,1415,FALSE,913
878,FALSE,20731,FALSE,3315
987,TRUE,8703,FALSE,2153
1137,TRUE,1586,FALSE,6791
2074,FALSE,3486,FALSE,3211
1778,TRUE,1850,FALSE,999
2266,TRUE,105688,FALSE,7052
2053,TRUE,795351,TRUE,2061
2116,TRUE,16346337,TRUE,5269
2099,TRUE,2506,FALSE,3550
1446,FALSE,530,FALSE,3190
2075,TRUE,22452,FALSE,1925
648,TRUE,586,FALSE,3487
880,FALSE,283,FALSE,3627
609,TRUE,6358,FALSE,725
613,TRUE,1330,FALSE,1897
751,FALSE,3569,FALSE,5622
469,FALSE,4441,FALSE,5018
2020,FALSE,11363328,FALSE,3349
3687,FALSE,1284,FALSE,221
1193,FALSE,7059,FALSE,1381
2239,FALSE,9904,FALSE,459
1335,TRUE,2987,FALSE,1915
786,FALSE,155326,TRUE,1106
2141,FALSE,4048,FALSE,524
1880,TRUE,23779,FALSE,447
924,TRUE,4084,FALSE,68
2132,FALSE,3945,FALSE,5568
2617,FALSE,8454,FALSE,2814
760,FALSE,3771,FALSE,4646
3568,TRUE,7207,FALSE,6046
1315,TRUE,1238,FALSE,3484
425,FALSE,590,FALSE,1838
934,TRUE,814,FALSE,3563
1751,TRUE,2791,FALSE,1457
1006,FALSE,1541,FALSE,1610
1651,FALSE,1098,FALSE,6301
2482,FALSE,3500,FALSE,6289
1406,FALSE,2214,FALSE,601
1251,FALSE,6187,FALSE,6268
1750,TRUE,3486,FALSE,4483
2223,TRUE,16949,FALSE,1844
3819,FALSE,2294,FALSE,3039
1979,TRUE,3663,FALSE,6729
585,TRUE,1846,FALSE,7114
1704,FALSE,2838642,TRUE,5393
1203,TRUE,5511,FALSE,4594
1683,FALSE,10335,FALSE,2136
1470,FALSE,54360,FALSE,3679
1387,TRUE,3324,FALSE,4861
194,FALSE,9548,FALSE,627
1221,TRUE,20934,FALSE,5273
850,FALSE,1181,FALSE,1230
1164,TRUE,11895,FALSE,7033
1749,TRUE,25309,FALSE,5165
1449,FALSE,1301,FALSE,7005
2304,FALSE,10820,FALSE,5367
2146,TRUE,3361,FALSE,2342
2054,FALSE,10789,FALSE,4348
1106,FALSE,2545,FALSE,925
353,TRUE,637,FALSE,3544
1233,FALSE,2801,FALSE,6683
425,TRUE,2910,FALSE,5898
2421,FALSE,1663,FALSE,4758
631,FALSE,4445,FALSE,1064
911,FALSE,2650,FALSE,838
467,FALSE,678,FALSE,4957
1286,FALSE,1643,FALSE,1782
744,FALSE,4411,FALSE,2190
1718,FALSE,3847,FALSE,5763
1498,TRUE,12311,FALSE,259
615,TRUE,7870,FALSE,1774
1893,FALSE,5482,FALSE,3002
1238,FALSE,6835,FALSE,3456
1622,TRUE,41661,FALSE,5201
829,FALSE,1699,FALSE,2164
1313,FALSE,4269,FALSE,5456
2609,FALSE,4130,FALSE,377
1381,FALSE,272918,TRUE,2179
1118,FALSE,274,FALSE,1172
892,TRUE,572,FALSE,4522
2250,TRUE,12275,FALSE,3726
803,FALSE,9676,FALSE,1509
1962,FALSE,2262,FALSE,6767
2959,TRUE,14973,FALSE,5092
1645,TRUE,15296,FALSE,884
1438,TRUE,9250,FALSE,1164
2641,FALSE,7252669,TRUE,4347
1153,FALSE,1547,FALSE,6291
2283,TRUE,330275,FALSE,2685
619,FALSE,2165,FALSE,5491
2433,TRUE,16771,FALSE,950
2234,TRUE,3733303,TRUE,2732
2785,TRUE,82633,FALSE,6024
2547,TRUE,8902,FALSE,314
1821,TRUE,7441,FALSE,6792
1192,FALSE,3392,FALSE,3387
1798,FALSE,422142,TRUE,3438
1518,TRUE,6614,FALSE,2312
2690,FALSE,3576,FALSE,3866
536,TRUE,4309,FALSE,2258
658,FALSE,24011,FALSE,6627
2562,TRUE,32082,FALSE,3628
1301,TRUE,19610,FALSE,558
1994,FALSE,3255,FALSE,4046
1032,FALSE,1699,FALSE,5447
706,FALSE,6979,FALSE,4598
2098,TRUE,61342,FALSE,2364
2099,TRUE,6280,FALSE,666
2071,FALSE,1835,FALSE,276
743,FALSE,13456,FALSE,3823
2140,FALSE,1635,FALSE,5216
1302,FALSE,1628,FALSE,5196
3666,TRUE,9909,FALSE,1380
1534,TRUE,687,FALSE,3393
1410,FALSE,1762,FALSE,1231
1299,TRUE,44830,FALSE,441
1400,TRUE,8642,FALSE,2916
407,TRUE,141,FALSE,3184
655,TRUE,2852,FALSE,4507
1904,FALSE,3415,FALSE,6047
1806,FALSE,9065,FALSE,3783
1672,FALSE,770,FALSE,4188
1686,FALSE,7282,FALSE,3038
1844,TRUE,6088,FALSE,4194
1017,FALSE,481,FALSE,2830
1602,TRUE,2670,FALSE,771
1910,FALSE,326,FALSE,3044
2084,FALSE,1338,FALSE,6311
723,TRUE,2539,FALSE,6015
1119,TRUE,6152,FALSE,2184
2726,TRUE,10400,FALSE,6250
2420,FALSE,442669,FALSE,4032
980,TRUE,4236,FALSE,61
703,FALSE,2373,FALSE,3889
2887,TRUE,40245,FALSE,1552
1376,FALSE,7876,FALSE,2673
2288,FALSE,15642,FALSE,5154
2017,FALSE,2887,FALSE,4924
437,FALSE,3139,FALSE,3277
221,TRUE,3254,FALSE,2486
719,FALSE,188,FALSE,1057
2118,FALSE,11625,FALSE,4543
1097,FALSE,113741,FALSE,1409
1596,FALSE,3908,FALSE,1344
1320,FALSE,980,FALSE,1510
241,TRUE,4736,FALSE,5828
511,TRUE,4613,FALSE,1956
1480,FALSE,741906,TRUE,2282
900,TRUE,865,FALSE,5454
757,FALSE,7964,FALSE,3049
1585,TRUE,1454,FALSE,4490
1795,TRUE,25633,FALSE,1804
1038,FALSE,4610,FALSE,554
2080,TRUE,3081,FALSE,4714
2141,FALSE,1289,FALSE,1272
2047,TRUE,5117,FALSE,64
412,TRUE,2449,FALSE,1324
1738,FALSE,688,FALSE,4623
1116,FALSE,18804,FALSE,3879
2424,FALSE,51040,FALSE,3777
2473,FALSE,2664445,TRUE,7043
417,TRUE,16447,FALSE,3302
1963,TRUE,19647,FALSE,5085
967,FALSE,87196,TRUE,5682
1132,TRUE,3182,FALSE,4411
2020,TRUE,23553,FALSE,4831
2142,FALSE,6663,FALSE,6469
2200,TRUE,177386,TRUE,4624
2482,FALSE,49024,TRUE,62
2056,FALSE,7302,FALSE,3981
2335,FALSE,2446,FALSE,643
293,TRUE,1151,FALSE,5958
1011,FALSE,33799,FALSE,1357
716,TRUE,3212,FALSE,2287
585,FALSE,21211,FALSE,6576
1147,FALSE,2473,FALSE,2267
579,FALSE,2406,FALSE,4549
1592,FALSE,4929,FALSE,6898
2122,FALSE,2754,FALSE,2341
1500,FALSE,15644,FALSE,919
1186,TRUE,18846,FALSE,5485
1738,FALSE,4924,FALSE,646
986,TRUE,5501,FALSE,3681
2110,TRUE,1251,FALSE,2911
1909,FALSE,675,FALSE,7017
1448,FALSE,178593,TRUE,6223
1072,FALSE,3344,FALSE,4468
2241,TRUE,6103,FALSE,5955
2483,FALSE,1103,FALSE,5277
1045,FALSE,7522,FALSE,4894
646,TRUE,5870,FALSE,489
964,TRUE,2536,FALSE,6242
1002,TRUE,1031,FALSE,3010
1505,TRUE,1190,FALSE,2743
1524,TRUE,5332,FALSE,6747
1273,TRUE,3621,FALSE,5577
1696,TRUE,7745,FALSE,217
1934,TRUE,32382,FALSE,5870
1178,FALSE,2619,FALSE,5351
2085,FALSE,3104,FALSE,3148
2467,FALSE,21951,FALSE,7054
1036,TRUE,18771,FALSE,3356
1297,FALSE,3610,FALSE,6545
201,FALSE,2711,FALSE,1239
1281,TRUE,122701,FALSE,3192
1298,FALSE,5016,FALSE,311
2455,FALSE,278408,TRUE,4698
477,TRUE,560,FALSE,2351
2228,FALSE,8051,FALSE,4890
1763,FALSE,2485,FALSE,5602
3148,FALSE,153324,FALSE,3120
261,FALSE,604,FALSE,5114
2518,TRUE,5083,FALSE,6923
738,TRUE,5103,FALSE,6339
1904,FALSE,97187,FALSE,2932
464,TRUE,304,FALSE,6261
2422,FALSE,8878488,TRUE,2304
1313,FALSE,1191,FALSE,473
953,FALSE,2434,FALSE,4292
1136,TRUE,788,FALSE,1561
277,FALSE,3357,FALSE,3772
1482,FALSE,825,FALSE,5244
1606,TRUE,10919,FALSE,2959
849,TRUE,628,FALSE,603
2232,FALSE,14599,FALSE,2372
1939,TRUE,33069,FALSE,2170
1288,TRUE,7603,FALSE,2828
1358,TRUE,857,FALSE,5745
2236,TRUE,2431,FALSE,5123
1986,TRUE,88984,FALSE,5394
1826,TRUE,6456,FALSE,2220
1952,TRUE,2049584,TRUE,1236
1004,FALSE,826,FALSE,1687
393,FALSE,1743,FALSE,4205
1785,TRUE,39270,FALSE,2448
1867,TRUE,8180,FALSE,6948
878,FALSE,555366,TRUE,5027
892,FALSE,8633,FALSE,83
3390,FALSE,201,FALSE,4675
1008,FALSE,1106,FALSE,4351
2198,FALSE,245125,FALSE,3905
1396,FALSE,1167,FALSE,4499
2178,TRUE,24047,FALSE,5723
1579,TRUE,9841,FALSE,1062
192,TRUE,2988,FALSE,5025
1041,FALSE,235,FALSE,5203
2667,FALSE,35532,FALSE,6016
963,TRUE,72647,FALSE,6853
1584,TRUE,1131,FALSE,5996
1890,FALSE,4877,FALSE,2112
2358,TRUE,2231,FALSE,325
1763,TRUE,547,FALSE,2067
1088,TRUE,8674,FALSE,3557
2763,TRUE,23301,FALSE,2532
2305,TRUE,2324,FALSE,99
285,TRUE,5947,FALSE,4414
1343,TRUE,3132,FALSE,2060
1941,FALSE,743951,TRUE,4202
1526,TRUE,11545,FALSE,5545
2127,TRUE,9198,FALSE,4582
887,TRUE,104871,FALSE,4937
2546,TRUE,1724,FALSE,5235
774,TRUE,4139,FALSE,4812
2030,TRUE,1611,FALSE,6431
288,FALSE,655,FALSE,1054
1305,TRUE,8982,FALSE,6071
589,FALSE,1050,FALSE,1882
206,TRUE,46,FALSE,2556
1118,FALSE,994,FALSE,279
863,TRUE,346272,TRUE,5566
813,FALSE,2906,FALSE,5555
1535,FALSE,290,FALSE,4827
1549,FALSE,1267,FALSE,2955
558,TRUE,10528,FALSE,7093
2342,FALSE,2453,FALSE,4099
2111,TRUE,17961,FALSE,4844
724,TRUE,18044,FALSE,1087
2644,TRUE,8150,FALSE,5014
1145,FALSE,19383016,TRUE,581
2248,TRUE,64357,FALSE,899
2523,TRUE,6316,FALSE,188
1003,FALSE,776,FALSE,867
1601,TRUE,58125,FALSE,3635
1705,TRUE,15815,FALSE,3776
891,TRUE,7159,FALSE,687
741,TRUE,5208,FALSE,1644
1324,FALSE,729,FALSE,5013
1895,FALSE,15539,FALSE,91
1021,FALSE,48375,FALSE,5282
2196,FALSE,600,FALSE,3161
2071,TRUE,2508,FALSE,1947
2520,TRUE,32999,FALSE,6916
1294,TRUE,8441,FALSE,6630
608,TRUE,5696,FALSE,3534
1090,TRUE,1108,FALSE,416
2496,FALSE,40498,FALSE,2859
497,FALSE,42,FALSE,5220
1273,TRUE,9155,FALSE,3643
571,TRUE,10501,FALSE,3348
1514,TRUE,3719,FALSE,5790
309,TRUE,433,FALSE,6354
1425,TRUE,24908,FALSE,2379
918,TRUE,7754,FALSE,4157
449,FALSE,5564,FALSE,3199
2098,TRUE,2486,FALSE,4442
2136,FALSE,5971,FALSE,4775
552,TRUE,1078,FALSE,3778
448,TRUE,3533,FALSE,6626
772,FALSE,364414,TRUE,3843
2044,FALSE,54216,FALSE,2909
1985,TRUE,17150,FALSE,6890
2315,TRUE,68742,FALSE,1789
2430,TRUE,16524,FALSE,1787
965,FALSE,9553,FALSE,6284
2019,FALSE,1245,FALSE,1728
1810,FALSE,871,FALSE,4208
1743,FALSE,97,FALSE,2142
1912,TRUE,3294,FALSE,6180
1641,TRUE,512,FALSE,2585
412,TRUE,17827,FALSE,406
733,TRUE,38220,FALSE,3995
2160,FALSE,1173,FALSE,1128
2187,FALSE,2198,FALSE,5515
1063,TRUE,34802,FALSE,4328
1856,FALSE,8461,FALSE,6981
1073,TRUE,6573,FALSE,2463
1325,FALSE,762,FALSE,2813
1896,FALSE,1782,FALSE,1763
513,TRUE,1962,FALSE,2871
1860,TRUE,4714,FALSE,1786
845,TRUE,3566,FALSE,5543
1214,FALSE,16973,FALSE,5192
2181,FALSE,80709,FALSE,2661
1597,TRUE,1772,FALSE,5565
1413,FALSE,10321,FALSE,6290
1175,FALSE,57388,FALSE,5982
1023,FALSE,6667,FALSE,2418
2250,FALSE,5035,FALSE,6765
882,TRUE,19455,FALSE,3825
2162,TRUE,9033,FALSE,5773
1354,FALSE,14603,FALSE,6816
2415,TRUE,7223,FALSE,569
2026,TRUE,31207,FALSE,2474
1536,TRUE,107993,FALSE,2340
1514,FALSE,113451,FALSE,698
917,FALSE,81434,TRUE,2941
1575,TRUE,17289,FALSE,5709
1836,FALSE,8013,FALSE,5495
771,FALSE,1001,FALSE,4814
611,FALSE,309,FALSE,6967
1418,TRUE,3276,FALSE,2518
1256,TRUE,27984,FALSE,4198
1338,FALSE,281,FALSE,5637
996,TRUE,773,FALSE,7016
2735,TRUE,21969,FALSE,5839
1271,FALSE,2391,FALSE,4277
1326,TRUE,2369,FALSE,4692
942,FALSE,20208,FALSE,6828
1521,FALSE,3060,FALSE,2627
2024,TRUE,20283,FALSE,4945
446,TRUE,2009,FALSE,6982
1809,TRUE,2266,FALSE,4823
1672,TRUE,908,FALSE,4984
1271,FALSE,158,FALSE,6580
1217,TRUE,6203,FALSE,5606
1782,TRUE,53410,FALSE,1173
2066,FALSE,4451,FALSE,3223
448,TRUE,2811,FALSE,3495
1966,TRUE,1865,FALSE,5008
1443,TRUE,469,FALSE,589
1293,TRUE,454,FALSE,4580
2199,TRUE,2595,FALSE,3907
1506,FALSE,3545,FALSE,7058
413,TRUE,967,FALSE,2535
2305,TRUE,4830,FALSE,6581
1522,FALSE,9628,FALSE,4503
2005,FALSE,5639,FALSE,3149
1521,TRUE,632,FALSE,5089
1349,TRUE,11655,FALSE,4122
1584,TRUE,9758,FALSE,943
1370,TRUE,3803,FALSE,6715
933,TRUE,928,FALSE,5861
734,FALSE,45998,FALSE,7034
1142,TRUE,4038,FALSE,824
1076,FALSE,954,FALSE,4712
1684,TRUE,8970,FALSE,1026
1590,FALSE,3427,FALSE,3085
1463,TRUE,45469,FALSE,1707
198,FALSE,21398,FALSE,3808
807,TRUE,825,FALSE,4857
1316,TRUE,2439,FALSE,699
2828,TRUE,48293,FALSE,4368
1013,FALSE,682,FALSE,1327
1608,TRUE,1120621,TRUE,1158
2258,TRUE,2330843,TRUE,3258
529,FALSE,42967,FALSE,1568
1484,TRUE,24531,FALSE,1961
2478,TRUE,2466,FALSE,3894
1059,TRUE,2994,FALSE,818
1306,FALSE,1459,FALSE,539
